Kraków_City,Warszawa_City,Poznañ_City,floor,rooms,sq,year
0.00,0.00,1.00,0.00,2.00,61.65,2008.00
1.00,0.00,0.00,7.00,4.00,70.79,2020.00
0.00,0.00,1.00,3.00,3.00,63.00,2003.00
1.00,0.00,0.00,1.00,3.00,63.00,2008.00
0.00,1.00,0.00,1.00,4.00,90.00,1960.00
0.00,1.00,0.00,0.00,2.00,65.27,2021.00
0.00,0.00,1.00,0.00,2.00,42.00,1971.00
1.00,0.00,0.00,2.00,2.00,49.00,1999.00
0.00,1.00,0.00,0.00,2.00,38.50,2021.00
1.00,0.00,0.00,3.00,4.00,67.14,2021.00
0.00,0.00,1.00,4.00,2.00,42.50,1975.00
0.00,0.00,1.00,0.00,2.00,39.88,2022.00
0.00,0.00,1.00,1.00,1.00,38.20,1960.00
1.00,0.00,0.00,3.00,1.00,42.32,2021.00
1.00,0.00,0.00,7.00,3.00,84.32,2020.00
1.00,0.00,0.00,2.00,3.00,45.00,2021.00
1.00,0.00,0.00,3.00,2.00,44.80,2003.00
0.00,0.00,1.00,2.00,3.00,55.33,2020.00
1.00,0.00,0.00,2.00,2.00,28.30,2020.00
0.00,0.00,1.00,5.00,3.00,84.54,1991.00
0.00,0.00,1.00,9.00,2.00,46.00,1978.00
0.00,0.00,1.00,2.00,2.00,48.00,1969.00
1.00,0.00,0.00,2.00,3.00,73.16,2021.00
1.00,0.00,0.00,1.00,3.00,68.09,2020.00
1.00,0.00,0.00,2.00,2.00,34.46,2021.00
0.00,0.00,1.00,5.00,1.00,25.00,1964.00
0.00,1.00,0.00,1.00,3.00,57.20,2015.00
0.00,0.00,1.00,5.00,1.00,27.78,2022.00
0.00,0.00,1.00,2.00,3.00,56.00,2005.00
1.00,0.00,0.00,4.00,3.00,46.50,1979.00
0.00,1.00,0.00,2.00,3.00,54.79,2022.00
0.00,0.00,1.00,5.00,1.00,33.62,2021.00
1.00,0.00,0.00,3.00,3.00,80.58,2021.00
1.00,0.00,0.00,3.00,3.00,68.00,1950.00
0.00,1.00,0.00,0.00,2.00,40.29,2023.00
0.00,1.00,0.00,2.00,1.00,34.66,2020.00
0.00,0.00,1.00,1.00,2.00,45.00,1960.00
1.00,0.00,0.00,3.00,2.00,45.00,2019.00
0.00,0.00,1.00,2.00,1.00,30.74,2022.00
0.00,1.00,0.00,0.00,4.00,64.40,2006.00
0.00,0.00,1.00,6.00,2.00,38.00,1978.00
0.00,1.00,0.00,3.00,4.00,107.00,1905.00
1.00,0.00,0.00,5.00,3.00,100.30,1911.00
0.00,1.00,0.00,0.00,2.00,39.62,2021.00
1.00,0.00,0.00,3.00,2.00,40.00,1955.00
0.00,0.00,1.00,2.00,2.00,54.30,2001.00
0.00,1.00,0.00,5.00,2.00,41.48,2021.00
0.00,1.00,0.00,1.00,4.00,125.29,2018.00
0.00,0.00,1.00,1.00,2.00,28.77,2021.00
1.00,0.00,0.00,1.00,4.00,75.15,2021.00
1.00,0.00,0.00,0.00,4.00,184.88,2019.00
1.00,0.00,0.00,0.00,2.00,35.70,2019.00
0.00,0.00,1.00,8.00,3.00,51.40,1970.00
0.00,0.00,1.00,3.00,2.00,37.50,1974.00
0.00,0.00,1.00,0.00,2.00,46.00,2002.00
1.00,0.00,0.00,3.00,5.00,136.00,1960.00
0.00,0.00,1.00,1.00,1.00,40.00,2001.00
0.00,0.00,1.00,0.00,2.00,48.87,2013.00
0.00,0.00,1.00,1.00,4.00,101.47,1985.00
1.00,0.00,0.00,0.00,3.00,114.80,2019.00
0.00,0.00,1.00,1.00,4.00,66.77,2020.00
0.00,1.00,0.00,9.00,2.00,37.00,1974.00
1.00,0.00,0.00,2.00,2.00,55.00,2010.00
0.00,0.00,1.00,6.00,1.00,33.10,1982.00
0.00,0.00,1.00,0.00,2.00,55.76,2022.00
0.00,1.00,0.00,3.00,3.00,47.30,1981.00
1.00,0.00,0.00,5.00,2.00,57.36,2000.00
0.00,0.00,1.00,4.00,1.00,33.54,2022.00
1.00,0.00,0.00,4.00,1.00,16.04,2021.00
0.00,0.00,1.00,0.00,2.00,35.00,2021.00
0.00,0.00,1.00,4.00,2.00,52.89,2021.00
0.00,0.00,1.00,3.00,2.00,38.00,1964.00
0.00,1.00,0.00,2.00,2.00,44.10,2001.00
0.00,0.00,1.00,2.00,1.00,23.70,1960.00
1.00,0.00,0.00,3.00,2.00,37.67,2021.00
1.00,0.00,0.00,6.00,3.00,57.99,2022.00
1.00,0.00,0.00,0.00,1.00,42.17,2021.00
0.00,0.00,1.00,3.00,2.00,32.20,2020.00
1.00,0.00,0.00,3.00,3.00,64.60,2020.00
1.00,0.00,0.00,2.00,2.00,37.67,2022.00
0.00,1.00,0.00,3.00,2.00,31.46,2020.00
1.00,0.00,0.00,3.00,2.00,34.46,2020.00
0.00,1.00,0.00,4.00,3.00,57.00,1970.00
0.00,0.00,1.00,5.00,3.00,86.00,1959.00
1.00,0.00,0.00,3.00,2.00,34.74,2022.00
0.00,0.00,1.00,0.00,2.00,56.80,2010.00
0.00,0.00,1.00,3.00,3.00,53.00,1970.00
0.00,1.00,0.00,1.00,2.00,38.28,2020.00
0.00,1.00,0.00,1.00,3.00,59.50,2013.00
0.00,0.00,1.00,5.00,2.00,46.40,1975.00
0.00,0.00,1.00,4.00,4.00,83.79,2016.00
1.00,0.00,0.00,1.00,2.00,47.00,2020.00
0.00,0.00,1.00,5.00,2.00,30.30,2022.00
0.00,0.00,1.00,0.00,3.00,52.23,2010.00
1.00,0.00,0.00,5.00,3.00,71.54,2013.00
0.00,0.00,1.00,10.00,1.00,20.00,2021.00
1.00,0.00,0.00,4.00,3.00,61.03,2022.00
1.00,0.00,0.00,1.00,3.00,63.00,2008.00
0.00,0.00,1.00,3.00,3.00,53.87,2022.00
0.00,1.00,0.00,3.00,2.00,50.00,1983.00
0.00,1.00,0.00,0.00,2.00,47.73,2020.00
1.00,0.00,0.00,2.00,3.00,53.00,1980.00
1.00,0.00,0.00,1.00,3.00,63.25,2022.00
1.00,0.00,0.00,2.00,3.00,52.34,2021.00
0.00,0.00,1.00,1.00,4.00,104.00,1935.00
1.00,0.00,0.00,5.00,3.00,66.00,2005.00
1.00,0.00,0.00,4.00,4.00,83.79,2020.00
0.00,0.00,1.00,1.00,1.00,29.00,1970.00
1.00,0.00,0.00,0.00,1.00,18.50,2019.00
1.00,0.00,0.00,3.00,1.00,35.35,2021.00
0.00,1.00,0.00,0.00,3.00,66.35,2020.00
0.00,0.00,1.00,1.00,3.00,73.00,2005.00
0.00,0.00,1.00,8.00,2.00,46.40,1975.00
0.00,1.00,0.00,3.00,3.00,95.70,1904.00
0.00,0.00,1.00,2.00,3.00,69.50,1994.00
1.00,0.00,0.00,4.00,3.00,55.23,2021.00
1.00,0.00,0.00,2.00,2.00,52.41,2021.00
0.00,1.00,0.00,2.00,2.00,39.00,1910.00
1.00,0.00,0.00,4.00,4.00,133.50,2000.00
0.00,0.00,1.00,1.00,2.00,44.85,1953.00
0.00,1.00,0.00,2.00,3.00,73.62,2020.00
0.00,0.00,1.00,1.00,4.00,59.00,1969.00
0.00,0.00,1.00,3.00,3.00,61.21,2021.00
1.00,0.00,0.00,1.00,2.00,55.40,1970.00
0.00,0.00,1.00,4.00,1.00,29.85,1960.00
0.00,0.00,1.00,4.00,1.00,28.00,2021.00
1.00,0.00,0.00,3.00,3.00,56.93,2022.00
0.00,1.00,0.00,3.00,2.00,47.21,2022.00
0.00,0.00,1.00,0.00,2.00,40.40,2022.00
1.00,0.00,0.00,3.00,1.00,22.56,2019.00
1.00,0.00,0.00,1.00,2.00,47.54,2022.00
1.00,0.00,0.00,4.00,3.00,55.70,2022.00
1.00,0.00,0.00,5.00,3.00,48.00,2020.00
0.00,1.00,0.00,3.00,2.00,40.70,2022.00
0.00,0.00,1.00,2.00,4.00,91.10,2021.00
0.00,1.00,0.00,1.00,3.00,47.00,1978.00
1.00,0.00,0.00,5.00,3.00,63.28,2021.00
0.00,0.00,1.00,4.00,1.00,36.00,1956.00
0.00,0.00,1.00,2.00,2.00,38.00,1952.00
0.00,1.00,0.00,2.00,4.00,70.40,2022.00
0.00,0.00,1.00,1.00,1.00,28.00,1968.00
1.00,0.00,0.00,2.00,3.00,82.32,2021.00
0.00,0.00,1.00,6.00,3.00,72.00,1956.00
1.00,0.00,0.00,5.00,4.00,83.27,2021.00
1.00,0.00,0.00,2.00,3.00,50.59,2021.00
0.00,1.00,0.00,3.00,2.00,64.00,1933.00
0.00,1.00,0.00,4.00,2.00,41.57,2020.00
0.00,0.00,1.00,9.00,2.00,40.30,2021.00
1.00,0.00,0.00,4.00,2.00,39.00,1999.00
0.00,1.00,0.00,2.00,2.00,40.50,70.00
0.00,1.00,0.00,8.00,3.00,55.40,1970.00
0.00,0.00,1.00,1.00,2.00,41.00,2008.00
0.00,0.00,1.00,4.00,2.00,63.50,2020.00
1.00,0.00,0.00,7.00,3.00,68.17,2020.00
1.00,0.00,0.00,3.00,3.00,62.40,1982.00
1.00,0.00,0.00,1.00,2.00,33.60,2021.00
1.00,0.00,0.00,1.00,6.00,113.00,2019.00
0.00,0.00,1.00,5.00,4.00,109.00,2007.00
1.00,0.00,0.00,4.00,2.00,36.60,1974.00
1.00,0.00,0.00,1.00,3.00,50.00,2015.00
1.00,0.00,0.00,9.00,4.00,91.01,2022.00
0.00,0.00,1.00,5.00,3.00,70.00,2016.00
1.00,0.00,0.00,1.00,2.00,39.95,1920.00
0.00,0.00,1.00,2.00,2.00,47.20,1979.00
1.00,0.00,0.00,2.00,1.00,42.32,2021.00
0.00,0.00,1.00,10.00,3.00,52.48,2021.00
1.00,0.00,0.00,0.00,2.00,46.05,2016.00
0.00,0.00,1.00,4.00,4.00,85.62,2021.00
0.00,1.00,0.00,10.00,2.00,51.38,1980.00
1.00,0.00,0.00,1.00,2.00,60.00,2016.00
0.00,0.00,1.00,8.00,1.00,27.12,1977.00
1.00,0.00,0.00,0.00,3.00,91.71,2021.00
0.00,0.00,1.00,7.00,2.00,43.00,1970.00
0.00,1.00,0.00,6.00,4.00,95.27,2022.00
0.00,0.00,1.00,3.00,3.00,61.00,1955.00
0.00,0.00,1.00,9.00,4.00,73.50,2021.00
0.00,1.00,0.00,1.00,3.00,97.00,2015.00
0.00,1.00,0.00,1.00,4.00,80.00,2021.00
1.00,0.00,0.00,0.00,4.00,75.52,2021.00
0.00,1.00,0.00,0.00,2.00,40.00,2021.00
1.00,0.00,0.00,2.00,3.00,65.00,1980.00
0.00,0.00,1.00,10.00,3.00,57.00,1972.00
0.00,0.00,1.00,2.00,1.00,25.40,1964.00
1.00,0.00,0.00,0.00,1.00,23.75,1980.00
0.00,0.00,1.00,2.00,2.00,44.00,1962.00
0.00,0.00,1.00,2.00,1.00,35.00,1954.00
1.00,0.00,0.00,2.00,2.00,76.99,2021.00
1.00,0.00,0.00,0.00,3.00,46.90,1980.00
1.00,0.00,0.00,1.00,5.00,140.00,2019.00
0.00,1.00,0.00,1.00,2.00,40.21,2012.00
0.00,0.00,1.00,2.00,2.00,50.00,1958.00
0.00,0.00,1.00,0.00,3.00,53.00,1972.00
1.00,0.00,0.00,0.00,2.00,52.00,1989.00
1.00,0.00,0.00,3.00,2.00,52.41,2021.00
1.00,0.00,0.00,4.00,2.00,49.20,2004.00
1.00,0.00,0.00,10.00,2.00,50.00,2018.00
1.00,0.00,0.00,0.00,3.00,51.37,2021.00
0.00,1.00,0.00,5.00,3.00,48.50,2000.00
0.00,0.00,1.00,10.00,2.00,31.00,1974.00
1.00,0.00,0.00,2.00,2.00,64.00,1912.00
0.00,1.00,0.00,1.00,3.00,50.25,2021.00
0.00,1.00,0.00,1.00,2.00,38.14,2020.00
0.00,0.00,1.00,4.00,3.00,65.00,1980.00
0.00,0.00,1.00,10.00,2.00,46.25,1976.00
1.00,0.00,0.00,3.00,3.00,57.83,2021.00
0.00,0.00,1.00,5.00,3.00,83.00,2001.00
1.00,0.00,0.00,3.00,3.00,58.76,2022.00
1.00,0.00,0.00,3.00,4.00,92.99,2020.00
0.00,0.00,1.00,0.00,3.00,53.97,2000.00
1.00,0.00,0.00,1.00,1.00,22.00,1911.00
1.00,0.00,0.00,1.00,4.00,84.17,2021.00
1.00,0.00,0.00,5.00,2.00,43.98,2020.00
0.00,1.00,0.00,0.00,4.00,77.28,2022.00
0.00,1.00,0.00,1.00,3.00,65.43,2020.00
0.00,0.00,1.00,2.00,2.00,53.00,2006.00
0.00,0.00,1.00,1.00,1.00,28.10,2000.00
1.00,0.00,0.00,4.00,2.00,63.00,2016.00
1.00,0.00,0.00,5.00,2.00,39.97,2022.00
0.00,0.00,1.00,0.00,5.00,94.00,2021.00
0.00,0.00,1.00,3.00,3.00,71.00,1994.00
1.00,0.00,0.00,2.00,3.00,62.18,2021.00
0.00,0.00,1.00,6.00,2.00,47.40,2022.00
0.00,0.00,1.00,4.00,1.00,30.00,1960.00
0.00,0.00,1.00,3.00,2.00,48.50,2023.00
1.00,0.00,0.00,10.00,1.00,36.90,1998.00
0.00,0.00,1.00,0.00,2.00,38.30,1969.00
0.00,0.00,1.00,1.00,1.00,34.00,2020.00
1.00,0.00,0.00,2.00,2.00,53.38,1959.00
1.00,0.00,0.00,0.00,2.00,37.39,2022.00
0.00,0.00,1.00,0.00,1.00,16.00,1939.00
0.00,0.00,1.00,2.00,2.00,57.00,2008.00
0.00,1.00,0.00,10.00,2.00,46.80,1977.00
1.00,0.00,0.00,6.00,2.00,44.26,2020.00
1.00,0.00,0.00,0.00,1.00,32.50,1935.00
1.00,0.00,0.00,1.00,3.00,64.22,2020.00
0.00,1.00,0.00,2.00,3.00,63.30,1982.00
0.00,0.00,1.00,5.00,4.00,72.30,2020.00
0.00,0.00,1.00,3.00,3.00,61.70,1976.00
0.00,1.00,0.00,3.00,2.00,30.83,2020.00
1.00,0.00,0.00,1.00,2.00,29.50,2021.00
1.00,0.00,0.00,1.00,4.00,93.00,2022.00
0.00,1.00,0.00,2.00,2.00,52.40,1958.00
0.00,1.00,0.00,3.00,3.00,61.44,2020.00
1.00,0.00,0.00,0.00,2.00,47.09,2021.00
0.00,0.00,1.00,2.00,3.00,63.00,1984.00
1.00,0.00,0.00,4.00,2.00,46.04,2021.00
1.00,0.00,0.00,2.00,2.00,57.00,2010.00
1.00,0.00,0.00,4.00,3.00,51.20,2021.00
1.00,0.00,0.00,3.00,2.00,47.00,1930.00
0.00,0.00,1.00,2.00,4.00,85.00,1978.00
0.00,1.00,0.00,1.00,4.00,70.43,2022.00
0.00,0.00,1.00,9.00,3.00,48.60,1972.00
0.00,0.00,1.00,2.00,2.00,34.00,2020.00
0.00,0.00,1.00,5.00,1.00,27.00,2021.00
0.00,0.00,1.00,1.00,3.00,101.78,2020.00
0.00,0.00,1.00,1.00,3.00,61.80,1984.00
0.00,0.00,1.00,5.00,3.00,49.60,2010.00
0.00,0.00,1.00,1.00,2.00,49.05,2020.00
0.00,0.00,1.00,2.00,4.00,60.00,2020.00
1.00,0.00,0.00,5.00,1.00,27.00,2020.00
0.00,0.00,1.00,2.00,2.00,44.00,2015.00
1.00,0.00,0.00,0.00,2.00,48.64,2022.00
1.00,0.00,0.00,0.00,1.00,20.20,2020.00
0.00,1.00,0.00,1.00,2.00,48.69,2021.00
1.00,0.00,0.00,9.00,3.00,81.06,2022.00
0.00,0.00,1.00,0.00,1.00,30.00,1937.00
0.00,0.00,1.00,1.00,2.00,42.00,2020.00
0.00,0.00,1.00,4.00,5.00,216.00,1996.00
1.00,0.00,0.00,3.00,4.00,69.12,2022.00
0.00,1.00,0.00,1.00,4.00,82.60,2009.00
0.00,0.00,1.00,6.00,2.00,51.82,2012.00
0.00,0.00,1.00,10.00,3.00,59.70,1984.00
0.00,0.00,1.00,0.00,2.00,42.20,2021.00
1.00,0.00,0.00,5.00,2.00,39.00,1960.00
1.00,0.00,0.00,4.00,4.00,90.00,2000.00
1.00,0.00,0.00,3.00,3.00,54.40,2020.00
1.00,0.00,0.00,1.00,1.00,28.75,2021.00
0.00,1.00,0.00,2.00,2.00,55.89,2022.00
0.00,0.00,1.00,8.00,3.00,59.60,2021.00
0.00,0.00,1.00,4.00,2.00,57.00,1957.00
1.00,0.00,0.00,0.00,1.00,32.40,1943.00
0.00,0.00,1.00,2.00,3.00,49.00,1974.00
0.00,0.00,1.00,3.00,3.00,64.97,2020.00
0.00,1.00,0.00,5.00,1.00,26.77,2022.00
1.00,0.00,0.00,3.00,1.00,37.06,1978.00
0.00,0.00,1.00,3.00,1.00,28.21,1956.00
1.00,0.00,0.00,0.00,2.00,34.41,2019.00
0.00,1.00,0.00,1.00,3.00,59.94,2020.00
0.00,0.00,1.00,4.00,2.00,57.00,1957.00
0.00,1.00,0.00,5.00,3.00,58.60,2020.00
1.00,0.00,0.00,0.00,2.00,35.41,2020.00
0.00,1.00,0.00,0.00,1.00,42.06,2013.00
1.00,0.00,0.00,4.00,4.00,64.00,1970.00
1.00,0.00,0.00,4.00,2.00,64.00,2016.00
0.00,0.00,1.00,0.00,2.00,46.46,1930.00
1.00,0.00,0.00,5.00,3.00,55.20,2021.00
0.00,0.00,1.00,3.00,3.00,50.70,1975.00
1.00,0.00,0.00,1.00,4.00,100.00,2019.00
0.00,1.00,0.00,1.00,1.00,41.04,2020.00
0.00,0.00,1.00,10.00,3.00,64.00,2019.00
0.00,0.00,1.00,1.00,1.00,36.00,1959.00
0.00,0.00,1.00,0.00,2.00,55.76,2005.00
0.00,1.00,0.00,1.00,4.00,88.00,2020.00
0.00,0.00,1.00,10.00,2.00,104.00,2018.00
0.00,0.00,1.00,10.00,4.00,110.00,1978.00
0.00,1.00,0.00,4.00,2.00,40.60,2022.00
0.00,0.00,1.00,1.00,2.00,43.00,2016.00
1.00,0.00,0.00,3.00,4.00,54.02,2019.00
1.00,0.00,0.00,4.00,2.00,58.00,2017.00
1.00,0.00,0.00,3.00,2.00,44.10,2020.00
0.00,1.00,0.00,3.00,2.00,53.72,2020.00
0.00,0.00,1.00,9.00,3.00,48.60,1972.00
1.00,0.00,0.00,0.00,2.00,38.61,2021.00
0.00,0.00,1.00,2.00,4.00,106.92,2020.00
0.00,1.00,0.00,2.00,2.00,37.12,2022.00
0.00,1.00,0.00,1.00,3.00,60.40,2021.00
0.00,0.00,1.00,10.00,2.00,50.66,2021.00
1.00,0.00,0.00,8.00,2.00,49.02,2021.00
1.00,0.00,0.00,6.00,2.00,42.20,2008.00
1.00,0.00,0.00,5.00,2.00,47.88,2021.00
1.00,0.00,0.00,1.00,3.00,65.00,2015.00
0.00,0.00,1.00,1.00,4.00,84.00,1986.00
1.00,0.00,0.00,2.00,2.00,34.00,1975.00
0.00,0.00,1.00,0.00,2.00,40.00,1958.00
1.00,0.00,0.00,2.00,3.00,75.86,2021.00
1.00,0.00,0.00,2.00,3.00,76.91,1951.00
1.00,0.00,0.00,0.00,2.00,43.79,2022.00
0.00,0.00,1.00,2.00,2.00,54.00,1996.00
1.00,0.00,0.00,0.00,3.00,46.00,2020.00
1.00,0.00,0.00,1.00,3.00,64.00,1980.00
0.00,0.00,1.00,0.00,2.00,44.40,2010.00
0.00,0.00,1.00,4.00,3.00,73.26,2020.00
1.00,0.00,0.00,3.00,2.00,41.00,2020.00
1.00,0.00,0.00,2.00,4.00,75.20,2020.00
1.00,0.00,0.00,1.00,5.00,147.00,1960.00
0.00,1.00,0.00,3.00,1.00,40.00,2020.00
1.00,0.00,0.00,2.00,3.00,63.71,2020.00
1.00,0.00,0.00,6.00,4.00,61.50,2021.00
0.00,0.00,1.00,10.00,3.00,63.50,1991.00
1.00,0.00,0.00,1.00,3.00,52.70,1970.00
1.00,0.00,0.00,2.00,2.00,38.97,2021.00
0.00,0.00,1.00,0.00,1.00,25.74,2022.00
0.00,0.00,1.00,7.00,3.00,61.46,2022.00
0.00,1.00,0.00,3.00,3.00,65.24,2020.00
1.00,0.00,0.00,2.00,2.00,49.76,2015.00
1.00,0.00,0.00,1.00,3.00,64.89,2021.00
1.00,0.00,0.00,4.00,2.00,41.50,1910.00
0.00,0.00,1.00,9.00,3.00,64.00,1970.00
0.00,0.00,1.00,8.00,4.00,71.30,2001.00
0.00,1.00,0.00,1.00,2.00,49.96,1860.00
1.00,0.00,0.00,7.00,3.00,57.57,1980.00
0.00,0.00,1.00,2.00,2.00,42.00,1975.00
0.00,1.00,0.00,0.00,3.00,72.83,2019.00
0.00,0.00,1.00,1.00,2.00,50.00,2021.00
1.00,0.00,0.00,0.00,1.00,30.22,1930.00
0.00,1.00,0.00,1.00,3.00,61.95,2020.00
1.00,0.00,0.00,0.00,2.00,47.26,1973.00
1.00,0.00,0.00,3.00,1.00,39.17,2019.00
1.00,0.00,0.00,4.00,3.00,54.81,2022.00
0.00,0.00,1.00,2.00,3.00,48.33,2017.00
0.00,0.00,1.00,0.00,2.00,43.00,1974.00
0.00,0.00,1.00,2.00,2.00,51.35,1986.00
0.00,0.00,1.00,1.00,2.00,50.00,2005.00
0.00,0.00,1.00,5.00,2.00,33.00,1963.00
0.00,0.00,1.00,5.00,3.00,86.80,2009.00
0.00,1.00,0.00,2.00,4.00,91.61,1982.00
1.00,0.00,0.00,6.00,2.00,38.86,2021.00
1.00,0.00,0.00,5.00,3.00,52.26,1970.00
0.00,0.00,1.00,1.00,3.00,58.00,2006.00
0.00,0.00,1.00,1.00,3.00,101.23,1926.00
1.00,0.00,0.00,0.00,3.00,60.82,2021.00
1.00,0.00,0.00,1.00,2.00,55.52,2021.00
1.00,0.00,0.00,3.00,2.00,48.18,2020.00
1.00,0.00,0.00,1.00,4.00,178.50,2014.00
0.00,1.00,0.00,0.00,3.00,65.41,2020.00
0.00,0.00,1.00,8.00,2.00,31.00,1980.00
0.00,0.00,1.00,1.00,3.00,56.77,2020.00
0.00,0.00,1.00,4.00,2.00,36.00,1956.00
1.00,0.00,0.00,3.00,3.00,118.00,1930.00
0.00,0.00,1.00,2.00,5.00,131.00,2013.00
1.00,0.00,0.00,1.00,3.00,60.50,2020.00
1.00,0.00,0.00,0.00,4.00,77.86,1990.00
1.00,0.00,0.00,5.00,4.00,83.27,2021.00
1.00,0.00,0.00,0.00,4.00,69.27,2021.00
1.00,0.00,0.00,2.00,3.00,64.06,2021.00
1.00,0.00,0.00,2.00,2.00,55.00,1950.00
0.00,0.00,1.00,2.00,2.00,45.58,2022.00
1.00,0.00,0.00,1.00,2.00,46.54,2021.00
0.00,1.00,0.00,2.00,3.00,54.79,2022.00
1.00,0.00,0.00,0.00,2.00,51.27,2018.00
0.00,0.00,1.00,5.00,3.00,117.00,2019.00
1.00,0.00,0.00,7.00,3.00,68.14,2018.00
1.00,0.00,0.00,0.00,3.00,64.34,2020.00
0.00,1.00,0.00,6.00,2.00,38.63,2022.00
1.00,0.00,0.00,4.00,3.00,57.00,1990.00
0.00,0.00,1.00,1.00,4.00,137.30,2007.00
0.00,0.00,1.00,10.00,4.00,178.00,2002.00
0.00,1.00,0.00,0.00,3.00,49.55,2020.00
0.00,1.00,0.00,1.00,3.00,58.25,2020.00
1.00,0.00,0.00,1.00,4.00,61.50,1988.00
0.00,0.00,1.00,2.00,2.00,34.00,2020.00
1.00,0.00,0.00,4.00,4.00,72.10,2022.00
1.00,0.00,0.00,4.00,3.00,52.00,2021.00
1.00,0.00,0.00,2.00,1.00,35.35,2021.00
0.00,0.00,1.00,3.00,2.00,42.00,2004.00
1.00,0.00,0.00,1.00,2.00,75.00,1908.00
0.00,0.00,1.00,8.00,3.00,59.60,2020.00
1.00,0.00,0.00,3.00,3.00,77.09,2019.00
0.00,0.00,1.00,1.00,3.00,61.20,2021.00
0.00,0.00,1.00,1.00,2.00,39.00,1960.00
0.00,0.00,1.00,2.00,4.00,121.00,2011.00
0.00,1.00,0.00,4.00,3.00,68.40,2020.00
0.00,1.00,0.00,0.00,2.00,48.00,2023.00
0.00,1.00,0.00,1.00,2.00,46.33,2020.00
0.00,0.00,1.00,7.00,2.00,64.00,1992.00
0.00,1.00,0.00,1.00,2.00,41.04,2020.00
0.00,0.00,1.00,3.00,3.00,63.00,1983.00
1.00,0.00,0.00,2.00,2.00,56.86,2021.00
1.00,0.00,0.00,2.00,3.00,84.00,1975.00
1.00,0.00,0.00,2.00,7.00,207.00,1936.00
1.00,0.00,0.00,3.00,3.00,51.20,2021.00
0.00,0.00,1.00,1.00,2.00,60.00,2002.00
0.00,0.00,1.00,2.00,3.00,59.32,2022.00
0.00,0.00,1.00,2.00,3.00,64.95,2021.00
0.00,0.00,1.00,1.00,2.00,45.00,2000.00
1.00,0.00,0.00,0.00,2.00,33.15,2022.00
0.00,1.00,0.00,3.00,3.00,42.00,1980.00
0.00,0.00,1.00,4.00,2.00,36.00,1953.00
0.00,0.00,1.00,0.00,2.00,35.02,2022.00
0.00,1.00,0.00,5.00,4.00,97.84,2022.00
1.00,0.00,0.00,4.00,2.00,41.00,2017.00
0.00,0.00,1.00,4.00,4.00,87.75,2018.00
0.00,0.00,1.00,5.00,3.00,91.32,1938.00
0.00,0.00,1.00,4.00,3.00,59.10,2021.00
0.00,0.00,1.00,3.00,5.00,120.00,1990.00
0.00,1.00,0.00,3.00,3.00,48.00,1967.00
0.00,0.00,1.00,0.00,4.00,96.34,2021.00
0.00,1.00,0.00,4.00,3.00,102.00,1902.00
0.00,0.00,1.00,0.00,3.00,62.00,2022.00
1.00,0.00,0.00,3.00,2.00,43.04,2020.00
0.00,1.00,0.00,4.00,2.00,38.11,2022.00
1.00,0.00,0.00,2.00,4.00,70.68,2021.00
1.00,0.00,0.00,4.00,2.00,48.31,2020.00
0.00,0.00,1.00,2.00,4.00,90.30,2011.00
0.00,0.00,1.00,6.00,2.00,80.00,1939.00
1.00,0.00,0.00,2.00,2.00,37.05,2022.00
0.00,0.00,1.00,4.00,3.00,65.50,2020.00
1.00,0.00,0.00,5.00,2.00,46.27,2021.00
0.00,1.00,0.00,3.00,3.00,66.48,1989.00
0.00,0.00,1.00,8.00,2.00,46.40,1975.00
0.00,0.00,1.00,1.00,3.00,117.13,1910.00
0.00,1.00,0.00,10.00,1.00,32.00,1980.00
0.00,0.00,1.00,3.00,1.00,36.00,1955.00
1.00,0.00,0.00,3.00,3.00,96.00,1930.00
0.00,1.00,0.00,6.00,2.00,41.49,2021.00
0.00,0.00,1.00,0.00,3.00,58.30,2022.00
0.00,1.00,0.00,1.00,3.00,73.00,2009.00
0.00,0.00,1.00,7.00,1.00,33.00,1985.00
1.00,0.00,0.00,1.00,1.00,31.03,2020.00
1.00,0.00,0.00,4.00,3.00,48.40,1970.00
0.00,0.00,1.00,0.00,2.00,64.00,1876.00
1.00,0.00,0.00,0.00,3.00,87.70,2022.00
0.00,0.00,1.00,1.00,3.00,84.00,2019.00
0.00,0.00,1.00,2.00,6.00,154.50,1879.00
0.00,0.00,1.00,2.00,1.00,49.70,2004.00
0.00,0.00,1.00,2.00,3.00,80.27,2019.00
1.00,0.00,0.00,2.00,2.00,46.54,2018.00
0.00,0.00,1.00,1.00,2.00,51.00,2012.00
0.00,0.00,1.00,1.00,3.00,77.24,2009.00
0.00,0.00,1.00,2.00,2.00,40.00,2011.00
0.00,0.00,1.00,9.00,1.00,31.00,2021.00
0.00,1.00,0.00,1.00,1.00,32.80,2021.00
0.00,0.00,1.00,2.00,3.00,71.00,2004.00
0.00,1.00,0.00,1.00,3.00,65.15,2021.00
1.00,0.00,0.00,0.00,2.00,47.69,2020.00
0.00,0.00,1.00,2.00,3.00,52.00,2021.00
1.00,0.00,0.00,1.00,3.00,50.64,2021.00
1.00,0.00,0.00,1.00,3.00,51.20,2020.00
1.00,0.00,0.00,4.00,3.00,67.31,2020.00
0.00,0.00,1.00,4.00,4.00,106.18,2022.00
0.00,1.00,0.00,3.00,4.00,112.04,2019.00
